0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
0,1500
